id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7.82741E+17,Serviced apartment in Vancouver · Studio · 1 bed · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.2764611,-123.1295442,Entire home/apt,170,30,0,,,41,328,0,
7.82746E+17,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,197127241,Jacob,,Kitsilano,49.27079,-123.15995,Entire home/apt,114,30,1,2023-03-31,0.42,6,308,1,
7.82746E+17,Serviced apartment in Vancouver · Studio · 1 bed · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.2764611,-123.1295442,Entire home/apt,160,30,1,2023-05-01,0.73,41,346,1,
7.82763E+17,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,293583929,Steve,,Mount Pleasant,49.26585,-123.0989947,Entire home/apt,235,3,9,2023-05-22,1.76,28,5,9,23-158191
7.82792E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,25188980,Matt,,Mount Pleasant,49.2671303,-123.0998567,Entire home/apt,221,30,0,,,1,253,0,
7.8286E+17,Home in Vancouver · ★4.91 · 3 bedrooms · 3 beds · 1 bath,264374,Angela,,Kitsilano,49.27282,-123.1497,Entire home/apt,296,1,22,2023-06-02,4.68,1,280,22,22-277337
7.82975E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,65683298,Anouchka,,Mount Pleasant,49.2647502,-123.0997003,Entire home/apt,114,30,0,,,1,199,0,
7.83044E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,275164137,Blade,,West End,49.28563,-123.13236,Entire home/apt,97,30,0,,,1,34,0,
7.83391E+17,Rental unit in Vancouver · ★New · 2 bedrooms · 2 beds · 2 baths,417043925,Jacky,,West End,49.287521,-123.1403761,Entire home/apt,155,30,0,,,2,313,0,
7.8345E+17,Guesthouse in Vancouver · ★4.81 · 1 bedroom · 2 beds · 1 bath,20916541,Kiki,,Kensington-Cedar Cottage,49.2492167,-123.0628087,Entire home/apt,109,2,16,2023-06-04,2.91,3,292,16,23-158655
7.83859E+17,Rental unit in Vancouver · 2 bedrooms · 3 beds · 2 baths,479127711,Ting,,Marpole,49.21832,-123.11812,Entire home/apt,198,30,0,,,2,0,0,
7.83985E+17,Home in Vancouver · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,219085594,Alice,,Riley Park,49.2563117,-123.0924612,Entire home/apt,214,1,23,2023-06-03,4.42,1,238,23,23-158436
7.84067E+17,Rental unit in Vancouver · Studio · 1 bed · 1 shared bath,491798480,Arthur,,Kitsilano,49.26867,-123.15363,Private room,76,1,0,,,1,0,0,
7.84089E+17,Home in Vancouver · ★4.53 · 3 bedrooms · 3 beds · 2.5 baths,479127711,Ting,,Marpole,49.21609,-123.11641,Entire home/apt,269,1,17,2023-06-07,4.36,2,28,17,22-302257
7.84263E+17,Condo in Vancouver · ★4.08 · 1 bedroom · 1 bed · 1 shared bath,474374688,Paul,,Oakridge,49.226,-123.11633,Shared room,543,1,13,2023-04-03,2.6,2,0,13,23-158115
7.84265E+17,Home in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 1 bath,491574572,Olga,,Mount Pleasant,49.26147312,-123.0907113,Entire home/apt,168,1,10,2023-05-25,2.31,2,27,10,23-158698
7.84268E+17,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 3 baths,55795952,Krista,,Riley Park,49.2564614,-123.0991846,Entire home/apt,427,2,9,2023-06-05,3.18,2,30,9,22-307022
7.84894E+17,Home in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 private bath,491929860,Kim,,Kensington-Cedar Cottage,49.24668485,-123.0619623,Private room,98,1,20,2023-06-03,3.8,1,93,20,
7.84947E+17,Home in Vancouver · ★3.88 · 1 bedroom · 1 bed · 1 shared bath,215026365,Bellie,,Kensington-Cedar Cottage,49.25444023,-123.0898924,Private room,100,1,8,2023-05-19,1.46,13,364,8,
7.84955E+17,Home in Vancouver · ★3.50 · 1 bedroom · 1 bed · 1 shared bath,490857414,Renee,,Mount Pleasant,49.26034243,-123.0804287,Private room,98,1,4,2023-05-21,1.56,5,364,4,
7.85141E+17,Home in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,491574572,Olga,,Mount Pleasant,49.26160156,-123.0895512,Entire home/apt,158,1,21,2023-05-17,3.66,2,27,21,23-158698
7.8516E+17,Home in Vancouver · ★3.67 · 1 bedroom · 2 beds · 1 shared bath,200467062,Elena,,West Point Grey,49.2621356,-123.2022635,Private room,78,1,3,2023-05-23,0.56,6,73,3,23-208101
7.85174E+17,Rental unit in Vancouver · ★4.56 · 1 bedroom · 1 bed · 1.5 baths,491971746,Vishal,,Mount Pleasant,49.27143691,-123.1006816,Entire home/apt,350,2,9,2023-06-05,1.97,1,351,9,26-091719
7.8554E+17,Home in Vancouver · 3 bedrooms · 3 beds · 2.5 baths,227662329,Jordan,,Mount Pleasant,49.25748861,-123.106153,Entire home/apt,298,30,1,2023-02-05,0.24,112,351,1,
7.85563E+17,Rental unit in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,124495474,Xavier,,Renfrew-Collingwood,49.23992,-123.05306,Entire home/apt,168,1,21,2023-05-30,5.63,1,18,21,23-176256
7.85568E+17,Guest suite in Vancouver · 1 bedroom · 1 bed · 1 bath,9054237,Karen,,Dunbar Southlands,49.2538073,-123.188493,Entire home/apt,57,30,2,2023-05-01,0.83,1,82,2,
7.86048E+17,Home in Vancouver · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,200467062,Elena,,West Point Grey,49.2621356,-123.2022635,Private room,69,1,8,2023-05-21,1.56,6,78,8,Exempt
7.86275E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Mount Pleasant,49.25751104,-123.1079758,Entire home/apt,158,30,1,2023-01-28,0.22,112,292,1,23-189364
7.86317E+17,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2787913,-123.1117482,Entire home/apt,200,30,0,,,36,179,0,
7.86429E+17,Home in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,257431562,Peter,,Killarney,49.22769568,-123.0424743,Private room,59,2,9,2023-06-01,2.06,2,294,9,
7.86469E+17,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,104828968,Deepsheekha,,Riley Park,49.2536267,-123.1042341,Entire home/apt,236,3,3,2023-05-29,2.65,1,43,3,22-308168-01
7.87071E+17,Home in Vancouver · ★5.0 · 4 bedrooms · 2 baths,292767203,Sophia,,Kensington-Cedar Cottage,49.24810642,-123.064946,Entire home/apt,537,1,17,2023-05-22,3.47,1,214,17,23-171431
7.87215E+17,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,431112150,Yi,,Mount Pleasant,49.26844,-123.10944,Entire home/apt,224,30,0,,,6,0,0,
7.87246E+17,Rental unit in Vancouver · 1 bedroom · 2 beds · 2 baths,74865763,Breanne,,Downtown,49.2873812,-123.1237839,Entire home/apt,561,1,1,2023-05-28,1,3,165,1,23-169092
7.87498E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,484051894,Wenjun,,Mount Pleasant,49.26088556,-123.1116863,Private room,47,30,0,,,13,354,0,
7.87513E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,484051894,Wenjun,,Mount Pleasant,49.25912859,-123.1131417,Private room,47,30,0,,,13,359,0,
7.87525E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,484051894,Wenjun,,Mount Pleasant,49.25845381,-123.1131578,Private room,43,30,0,,,13,304,0,
7.87675E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 private bath,67112479,H,,Kitsilano,49.27273155,-123.153614,Private room,80,90,0,,,1,281,0,
7.87828E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,443048080,Tayo,,Renfrew-Collingwood,49.23684716,-123.0313283,Entire home/apt,120,30,2,2023-05-05,0.52,1,251,2,
7.87962E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.2749198,-123.1150309,Entire home/apt,110,30,1,2023-04-25,0.64,36,202,1,
7.87989E+17,Home in Vancouver · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,246036887,Jenny And Jacky,,Renfrew-Collingwood,49.2503314,-123.0550923,Private room,85,1,16,2023-06-07,3.53,4,43,16,23-157504
7.88322E+17,Rental unit in Vancouver · ★4.86 · 3 bedrooms · 4 beds · 2 baths,245994828,Hamid,,Downtown,49.27848552,-123.1059498,Entire home/apt,391,1,28,2023-06-01,5.22,1,67,28,23-163305
7.88416E+17,Home in Vancouver · 4 bedrooms · 4 beds · 1.5 baths,477464208,Search Stays,,Kensington-Cedar Cottage,49.24457285,-123.0681264,Entire home/apt,239,1,0,,,1,124,0,23-158482
7.8853E+17,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,22731299,Matin,,Downtown,49.2749061,-123.1310273,Entire home/apt,334,30,0,,,2,242,0,
7.88673E+17,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,7410644,Lisa,,Grandview-Woodland,49.27315333,-123.074895,Entire home/apt,150,30,1,2023-04-02,0.43,2,220,1,
7.89146E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.25866781,-123.1129662,Private room,53,30,2,2023-03-31,0.58,18,236,2,
7.89147E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.25848542,-123.1118169,Private room,48,30,2,2023-05-09,0.6,18,236,2,
7.89194E+17,Rental unit in Vancouver · ★4.94 · 1 bedroom · 2 beds · 1 bath,453373158,Alex,,West End,49.28271782,-123.1253744,Entire home/apt,140,5,17,2023-05-29,3.4,4,62,17,23-184597
7.89461E+17,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,492658856,Nick And Tina,,Downtown,49.2786,-123.10767,Entire home/apt,316,2,22,2023-05-24,4.55,1,67,22,23-170339
7.89806E+17,Home in Vancouver · 3 bedrooms · 3 beds · 3 baths,78016529,Micah,,Downtown Eastside,49.27997686,-123.0924244,Entire home/apt,664,3,0,,,2,286,0,23-158573
7.89875E+17,Home in Vancouver · 1 bedroom · 1 bed · Shared half-bath,88405999,Kristy,,Kerrisdale,49.22125606,-123.1537925,Private room,76,30,0,,,11,310,0,
7.90553E+17,Loft in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,492724474,Lily,,Downtown,49.2792118,-123.1214803,Entire home/apt,228,2,17,2023-06-03,5.2,1,45,17,23-168858
7.90584E+17,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,419140135,Ha,,Kensington-Cedar Cottage,49.2377703,-123.0692329,Entire home/apt,125,1,22,2023-06-06,5.24,5,282,22,23-168347
7.90747E+17,Home in Vancouver · ★2.67 · 1 bedroom · 1 bed · 1 shared bath,490857414,Renee,,Mount Pleasant,49.26047442,-123.078366,Private room,88,1,3,2023-04-11,0.73,5,364,3,
7.90859E+17,Home in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 1 bath,12935485,Louisa,,Hastings-Sunrise,49.2694419,-123.0369611,Entire home/apt,185,2,5,2023-05-14,1.47,1,279,5,23-180464
7.90968E+17,Guesthouse in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,487916113,Lawrence,,Victoria-Fraserview,49.22650057,-123.058984,Entire home/apt,160,2,4,2023-06-09,4,1,54,4,23-217904
7.91396E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,323443454,Robert Valentine,,Strathcona,49.26923434,-123.1000335,Entire home/apt,110,30,0,,,1,159,0,
7.91437E+17,Home in Vancouver · 4 bedrooms · 4 beds · 2 baths,271886523,Bocheng,,Victoria-Fraserview,49.21830581,-123.0625344,Entire home/apt,369,3,0,,,2,247,0,22-157968
7.91506E+17,Condo in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,493084039,Jeff,,Downtown,49.27902904,-123.1208527,Entire home/apt,957,2,24,2023-06-06,4.42,1,86,24,23-169171
7.91512E+17,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,21138739,Prajeev,,West End,49.29209307,-123.1346143,Entire home/apt,125,30,0,,,1,283,0,
7.91536E+17,Home in Vancouver · 2 bedrooms · 4 beds · 1 bath,452919213,Yun,,Mount Pleasant,49.26058,-123.1131,Entire home/apt,90,30,0,,,18,236,0,
7.91694E+17,Rental unit in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,31544369,Yola,,Downtown,49.2784951,-123.1296296,Entire home/apt,181,1,11,2023-06-04,2.62,1,0,11,23-169925
7.92039E+17,Boutique hotel in Vancouver · ★5.0 · Studio · 2 beds · 1 bath,224853071,Sonder (Vancouver),,West End,49.28967516,-123.1380852,Private room,473,1,9,2023-04-14,1.66,11,242,9,Exempt
7.92148E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 shared bath,4882632,James,,South Cambie,49.25020423,-123.1168928,Private room,43,30,0,,,1,159,0,
7.92166E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,491561656,Fréderique,,Mount Pleasant,49.27060787,-123.1039999,Entire home/apt,139,30,2,2023-06-01,1.43,1,364,2,
7.9227E+17,Home in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 private bath,184152321,Yvonne,,Dunbar Southlands,49.25321,-123.18779,Private room,159,1,8,2023-06-05,2.45,1,64,8,
7.92284E+17,Rental unit in Vancouver · ★New · 1 bedroom · 1 bed · 1 bath,470692346,Lucie,,West End,49.28402081,-123.1301299,Entire home/apt,87,180,0,,,1,129,0,
7.92407E+17,Rental unit in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,46641101,Arefe,,Downtown Eastside,49.28115572,-123.0828166,Entire home/apt,222,1,32,2023-06-04,7.62,1,82,32,23-172356
7.92661E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,76946342,Louise,,Marpole,49.21051609,-123.1315624,Private room,120,7,1,2023-04-12,0.5,5,0,1,
7.92768E+17,Home in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,473089510,Vincent,,Renfrew-Collingwood,49.24477061,-123.0312595,Entire home/apt,140,1,21,2023-06-04,3.94,1,58,21,23-163276
7.92768E+17,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,146353109,Sage,,Downtown,49.2853076,-123.1182532,Entire home/apt,129,2,8,2023-03-12,1.71,1,134,8,Exempt
7.92792E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,22443717,Sean,,Downtown,49.2762926,-123.1308973,Entire home/apt,200,30,0,,,1,290,0,
7.92835E+17,Rental unit in Vancouver · ★4.11 · 2 bedrooms · 2 beds · 2 baths,488987603,Meredith,,Downtown Eastside,49.28338,-123.10312,Entire home/apt,332,6,9,2023-05-23,1.86,1,318,9,23-163284
7.92883E+17,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2733795,-123.1164917,Entire home/apt,215,90,0,,,36,312,0,
7.92999E+17,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,494690112,Christine,,West End,49.290976,-123.141557,Entire home/apt,110,30,1,2023-05-19,1,1,6,1,
7.93014E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.25996933,-123.1132569,Private room,56,30,0,,,18,236,0,
7.9302E+17,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,95217850,Mauricio,,Downtown,49.2890152,-123.1208992,Entire home/apt,350,30,0,,,36,326,0,
7.93027E+17,Home in Vancouver · 1 bedroom · 2 beds · 1 private bath,452919213,Yun,,Mount Pleasant,49.26059095,-123.1124498,Private room,56,30,1,2023-01-08,0.19,18,236,1,
7.93063E+17,Rental unit in Vancouver · ★4.95 · 2 bedrooms · 3 beds · 1 bath,157180034,Tony,,Downtown,49.2768757,-123.1272035,Entire home/apt,261,1,22,2023-06-07,4.96,1,91,22,23-163268
7.93065E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.25889321,-123.1133912,Private room,48,30,2,2023-04-30,0.57,18,236,2,
7.93145E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,493437198,Lt,,Hastings-Sunrise,49.279551,-123.0420616,Private room,184,1,1,2023-02-19,0.27,1,325,1,
7.93495E+17,Home in Vancouver · ★4.68 · 1 bedroom · 1 bed · 1 bath,2572830,Katie,,South Cambie,49.2558181,-123.1162225,Entire home/apt,112,2,22,2023-05-29,4.13,2,6,22,22 -630731
7.93506E+17,Home in Vancouver · ★New · 1 bedroom · 2 beds · 1 shared bath,88405737,Henry,,Renfrew-Collingwood,49.2494625,-123.0489386,Private room,116,2,0,,,1,156,0,
7.93544E+17,Rental unit in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,2824353,Julie,,Mount Pleasant,49.2653542,-123.0997137,Entire home/apt,222,3,6,2023-06-05,3.75,1,9,6,23-158600
7.93626E+17,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,12708201,Jessica,,Sunset,49.2322592,-123.10178,Entire home/apt,247,1,6,2023-06-04,3,1,249,6,22-304759
7.93862E+17,Home in Vancouver · ★4.94 · 1 bedroom · 3 beds · 2 baths,493578846,Beth,,Kensington-Cedar Cottage,49.24194416,-123.0648792,Private room,139,1,16,2023-06-08,3.61,1,45,16,
7.9428E+17,Home in Vancouver · 5 bedrooms · 6 beds · 5 baths,74806205,Adam,,Kitsilano,49.26482999,-123.1468696,Entire home/apt,967,7,0,,,23,341,0,22-371638
7.94393E+17,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,489972729,Al,,Renfrew-Collingwood,49.24237532,-123.0488071,Private room,82,2,11,2023-05-27,2.19,2,58,11,
7.94413E+17,Home in Vancouver · ★3.33 · 2 bedrooms · 2 beds · 1 bath,480478314,Eddie,,Mount Pleasant,49.25911827,-123.1064284,Entire home/apt,200,1,3,2023-05-07,0.76,14,32,3,22-020220
7.95043E+17,Home in Vancouver · ★4.94 · 3 bedrooms · 3 beds · 2 baths,89559641,Brittany,,Downtown Eastside,49.27785303,-123.0928363,Entire home/apt,352,1,17,2023-05-30,3.86,2,52,17,23-163281
7.95212E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,184328762,Sophia,,Marpole,49.21701141,-123.1389304,Private room,102,30,1,2023-03-01,0.29,1,115,1,
7.95722E+17,Rental unit in Vancouver · 2 bedrooms · 2 beds · 1 bath,227662329,Jordan,,Kitsilano,49.27079293,-123.1598576,Entire home/apt,259,30,2,2023-05-09,0.59,112,282,2,
7.95747E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Kitsilano,49.27155,-123.16016,Entire home/apt,133,30,2,2023-04-30,0.83,112,256,2,
7.9591E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.25853325,-123.1130883,Private room,53,30,0,,,18,236,0,
7.96078E+17,Rental unit in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,32929884,Baltej,,Downtown Eastside,49.2820759,-123.1059132,Entire home/apt,196,1,24,2023-05-23,5.14,1,137,24,23-167778
7.96427E+17,Home in Vancouver · ★4.67 · 4 bedrooms · 4 beds · 2.5 baths,173764321,Chelsea,,Shaughnessy,49.23607001,-123.1385284,Entire home/apt,440,2,6,2023-05-17,1.84,2,80,6,23-182494
7.96462E+17,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,348092857,Parmissa,,West End,49.28763058,-123.1277544,Entire home/apt,150,30,1,2023-02-26,0.29,5,248,1,
7.96504E+17,Rental unit in Vancouver · Studio · 1 bed · 1 bath,238308886,Terry,,West End,49.29133349,-123.1328362,Entire home/apt,124,30,2,2023-05-13,0.86,37,43,2,
7.96528E+17,Home in Vancouver · 2 bedrooms · 2 beds · 2 baths,494170103,Jade,,Killarney,49.20399298,-123.0366937,Entire home/apt,150,10,2,2023-05-31,2,3,96,2,Exempt
7.96783E+17,Condo in Vancouver · ★4.94 · 1 bedroom · 2 beds · 1 bath,35046300,Ben,,Renfrew-Collingwood,49.2398678,-123.0531378,Entire home/apt,166,1,18,2023-06-09,4.54,2,10,18,23182282
7.96783E+17,Rental unit in Vancouver · ★4.68 · 1 bedroom · 2 beds · 1 bath,35046300,Ben,,Renfrew-Collingwood,49.2398678,-123.0531378,Entire home/apt,149,1,25,2023-06-05,5.91,2,10,25,23-182282
7.97051E+17,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,207405048,Morgan,,Renfrew-Collingwood,49.23785841,-123.0473356,Private room,49,1,3,2023-04-17,0.68,5,9,3,
7.97145E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,15114362,G,,Downtown,49.27714198,-123.1281623,Entire home/apt,99,30,0,,,3,31,0,
7.9715E+17,Guesthouse in Vancouver · ★4.0 · 1 bedroom · 2 beds · 1 bath,494329565,Sarah,,Riley Park,49.23349097,-123.1129679,Entire home/apt,208,1,6,2023-05-21,1.43,1,245,6,23-168308
7.97296E+17,Home in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 private bath,22026047,Harry,,South Cambie,49.25472277,-123.1226851,Private room,139,2,23,2023-05-28,4.79,2,311,23,
7.9743E+17,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,40647126,Bee,,Strathcona,49.26819301,-123.0963229,Entire home/apt,212,2,32,2023-06-05,6.58,1,8,32,23-168874
7.97548E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,428046965,John Lawrence,,Killarney,49.23132384,-123.0372922,Private room,98,1,2,2023-04-30,0.86,2,178,2,
7.97834E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.25907962,-123.1131092,Private room,47,30,0,,,18,236,0,
7.97838E+17,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,452919213,Yun,,Mount Pleasant,49.26066154,-123.1124887,Private room,50,30,2,2023-03-31,0.48,18,236,2,
7.97905E+17,Home in Vancouver · 3 bedrooms · 3 beds · 1.5 baths,64488310,Amanda,,Kitsilano,49.25878153,-123.1607424,Entire home/apt,599,30,1,2023-02-06,0.24,3,204,1,
7.97992E+17,Rental unit in Vancouver · 2 bedrooms · 3 beds · 2 baths,479796587,Vicky,,Downtown,49.27767679,-123.1307687,Entire home/apt,364,2,1,2023-04-30,0.71,1,50,1,23-195180
7.98013E+17,Condo in Vancouver · ★4.91 · 2 bedrooms · 2 beds · 2 baths,131682011,Jill,,Downtown,49.27917524,-123.1091667,Entire home/apt,280,1,32,2023-06-09,6.49,4,81,32,23-168735
7.98028E+17,Rental unit in Vancouver · ★4.82 · 1 bedroom · 2 beds · 1 bath,494499993,Izabela,,Downtown,49.2806215,-123.1229509,Entire home/apt,242,1,17,2023-05-22,3.54,1,90,17,23-157421
7.9822E+17,Condo in Vancouver · ★4.88 · 2 bedrooms · 3 beds · 2 baths,341966412,Kevin,,Downtown,49.27883,-123.10938,Entire home/apt,336,2,26,2023-06-04,5.31,1,22,26,23-157482
7.98248E+17,Rental unit in Vancouver · ★4.46 · 2 bedrooms · 3 beds · 1 bath,349804247,El,,Downtown,49.2792813,-123.1065474,Entire home/apt,303,1,35,2023-06-04,8.68,40,81,35,23-163297
7.98604E+17,Townhouse in Vancouver · 4 bedrooms · 4 beds · 3.5 baths,74454535,民,,Victoria-Fraserview,49.21962555,-123.0736797,Entire home/apt,428,2,0,,,5,138,0,23-200833
7.98713E+17,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 shared bath,25077561,Sunni,,Kerrisdale,49.23320874,-123.1525642,Private room,139,7,0,,,1,89,0,
7.98767E+17,Condo in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,320358876,Nahid,,Downtown,49.27521898,-123.1287853,Entire home/apt,430,2,21,2023-05-17,4.2,1,38,21,23-157675
7.98863E+17,Rental unit in Vancouver · ★4.50 · Studio · 1 bed · 1 bath,494738615,Kym,,Downtown Eastside,49.28196409,-123.1099739,Entire home/apt,181,1,18,2023-05-24,3.78,1,131,18,23-224653
