,listing_id,variable,value
32257,47474716,availability_365,24.0
32258,47480096,availability_365,264.0
32259,47533716,availability_365,149.0
32260,47549583,availability_365,0.0
32261,47568742,availability_365,0.0
32262,47584519,availability_365,14.0
32263,47585339,availability_365,50.0
32264,47705051,availability_365,66.0
32265,47730733,availability_365,193.0
32266,47747309,availability_365,170.0
32267,47761289,availability_365,270.0
32268,47786594,availability_365,8.0
32269,47797981,availability_365,60.0
32270,47870299,availability_365,52.0
32271,47875425,availability_365,243.0
32272,47895345,availability_365,177.0
32273,47908132,availability_365,0.0
32274,47908245,availability_365,160.0
32275,47920470,availability_365,204.0
32276,47926441,availability_365,340.0
32277,47980419,availability_365,127.0
32278,47997875,availability_365,145.0
32279,48004157,availability_365,124.0
32280,48005143,availability_365,96.0
32281,48006117,availability_365,156.0
32282,48019527,availability_365,115.0
32283,48029958,availability_365,1.0
32284,48030531,availability_365,82.0
32285,48070793,availability_365,98.0
32286,48078844,availability_365,361.0
32287,48087568,availability_365,0.0
32288,48090976,availability_365,83.0
32289,48097994,availability_365,127.0
32290,48098117,availability_365,97.0
32291,48098921,availability_365,127.0
32292,48112778,availability_365,127.0
32293,48124906,availability_365,66.0
32294,48125431,availability_365,57.0
32295,48135200,availability_365,81.0
32296,48159315,availability_365,108.0
32297,48174444,availability_365,16.0
32298,48185684,availability_365,49.0
32299,48190405,availability_365,153.0
32300,48201860,availability_365,36.0
32301,48204168,availability_365,127.0
32302,48214228,availability_365,138.0
32303,48215352,availability_365,168.0
32304,48227761,availability_365,161.0
32305,48228018,availability_365,128.0
32306,48228391,availability_365,152.0
32307,48229558,availability_365,133.0
32308,48242718,availability_365,144.0
32309,48243511,availability_365,140.0
32310,48244780,availability_365,18.0
32311,48258110,availability_365,245.0
32312,48258797,availability_365,251.0
32313,48258965,availability_365,0.0
32314,48280301,availability_365,27.0
32315,48311778,availability_365,23.0
32316,48319859,availability_365,282.0
32317,48343866,availability_365,68.0
32318,48369124,availability_365,111.0
32319,48380631,availability_365,167.0
32320,48384060,availability_365,157.0
32321,48395477,availability_365,334.0
32322,48406680,availability_365,0.0
32323,48441604,availability_365,14.0
32324,48468582,availability_365,39.0
32325,48473757,availability_365,27.0
32326,48487736,availability_365,301.0
32327,48499335,availability_365,8.0
32328,48509898,availability_365,8.0
32329,48526879,availability_365,10.0
32330,48535165,availability_365,151.0
32331,48547310,availability_365,307.0
32332,48553847,availability_365,191.0
32333,48554012,availability_365,34.0
32334,48556684,availability_365,158.0
32335,48562554,availability_365,64.0
32336,48574343,availability_365,144.0
32337,48587260,availability_365,161.0
32338,48611956,availability_365,156.0
32339,48640539,availability_365,30.0
32340,48660446,availability_365,313.0
32341,48661064,availability_365,327.0
32342,48679515,availability_365,322.0
32343,48682875,availability_365,67.0
32344,48713011,availability_365,0.0
32345,48722790,availability_365,19.0
32346,48737659,availability_365,42.0
32347,48756845,availability_365,49.0
32348,48760992,availability_365,318.0
32349,48761092,availability_365,289.0
32350,48773250,availability_365,0.0
32351,48846092,availability_365,68.0
32352,48846105,availability_365,38.0
32353,48846533,availability_365,0.0
32354,48846867,availability_365,81.0
32355,48883040,availability_365,45.0
32356,48920775,availability_365,328.0
32357,48940401,availability_365,20.0
32358,48960147,availability_365,140.0
32359,48961715,availability_365,49.0
32360,49062327,availability_365,76.0
32361,49082089,availability_365,172.0
32362,49093947,availability_365,138.0
32363,49095894,availability_365,70.0
32364,49098433,availability_365,0.0
32365,49111180,availability_365,65.0
32366,49116789,availability_365,27.0
32367,49161559,availability_365,5.0
32368,49174307,availability_365,46.0
32369,49180753,availability_365,269.0
32370,49194287,availability_365,36.0
32371,49200770,availability_365,38.0
32372,49213467,availability_365,131.0
32373,49215656,availability_365,230.0
32374,49218956,availability_365,127.0
32375,49227757,availability_365,105.0
32376,49234546,availability_365,89.0
32377,49245614,availability_365,124.0
32378,49250591,availability_365,26.0
32379,49259759,availability_365,0.0
32380,49263262,availability_365,57.0
32381,49263410,availability_365,0.0
32382,49289100,availability_365,116.0
32383,49292823,availability_365,0.0
32384,49293657,availability_365,231.0
32385,49322534,availability_365,344.0
32386,49347205,availability_365,284.0
32387,49367406,availability_365,288.0
32388,49385564,availability_365,321.0
32389,49405745,availability_365,178.0
32390,49417587,availability_365,283.0
32391,49444222,availability_365,18.0
32392,49449135,availability_365,279.0
32393,49460681,availability_365,165.0
32394,49467325,availability_365,278.0
32395,49469128,availability_365,190.0
32396,49487564,availability_365,260.0
32397,49496849,availability_365,152.0
32398,49505394,availability_365,28.0
32399,49506913,availability_365,222.0
32400,49520086,availability_365,20.0
32401,49531486,availability_365,63.0
32402,49532581,availability_365,21.0
32403,49533657,availability_365,283.0
32404,49550641,availability_365,300.0
32405,49553408,availability_365,253.0
32406,49598472,availability_365,335.0
32407,49598735,availability_365,168.0
32408,49598996,availability_365,328.0
32409,49608999,availability_365,68.0
32410,49611171,availability_365,54.0
32411,49611812,availability_365,0.0
32412,49629032,availability_365,26.0
32413,49633437,availability_365,328.0
32414,49659579,availability_365,58.0
32415,49671642,availability_365,161.0
32416,49674992,availability_365,77.0
32417,49676079,availability_365,69.0
32418,49711999,availability_365,300.0
32419,49717748,availability_365,85.0
32420,49732231,availability_365,310.0
32421,49738253,availability_365,121.0
32422,49756244,availability_365,144.0
32423,49756276,availability_365,73.0
32424,49759027,availability_365,200.0
32425,49781576,availability_365,273.0
32426,49832875,availability_365,114.0
32427,49855529,availability_365,62.0
32428,49888707,availability_365,32.0
32429,49896211,availability_365,96.0
32430,49909554,availability_365,53.0
32431,49912537,availability_365,312.0
32432,49916516,availability_365,125.0
32433,49923358,availability_365,13.0
32434,49924638,availability_365,8.0
32435,49952404,availability_365,316.0
32436,49952443,availability_365,0.0
32437,49965502,availability_365,358.0
32438,50003396,availability_365,329.0
32439,50007462,availability_365,174.0
32440,50009867,availability_365,0.0
32441,50011145,availability_365,96.0
32442,50031333,availability_365,258.0
32443,50047176,availability_365,151.0
32444,50057849,availability_365,168.0
32445,50078677,availability_365,87.0
32446,50078897,availability_365,128.0
32447,50079145,availability_365,98.0
32448,50089222,availability_365,75.0
32449,50092099,availability_365,351.0
32450,50092727,availability_365,114.0
32451,50104275,availability_365,64.0
32452,50115981,availability_365,0.0
32453,50118804,availability_365,133.0
32454,50135290,availability_365,60.0
32455,50157717,availability_365,0.0
32456,50168383,availability_365,0.0
32457,50174927,availability_365,324.0
32458,50198592,availability_365,346.0
32459,50198732,availability_365,294.0
32460,50200213,availability_365,147.0
32461,50212617,availability_365,113.0
32462,50229369,availability_365,193.0
32463,50284580,availability_365,159.0
32464,50290358,availability_365,181.0
32465,50291805,availability_365,80.0
32466,50307082,availability_365,168.0
32467,50307915,availability_365,198.0
32468,50311143,availability_365,33.0
32469,50330531,availability_365,344.0
32470,50350753,availability_365,337.0
32471,50365628,availability_365,64.0
32472,50374686,availability_365,214.0
32473,50379446,availability_365,219.0
32474,50380794,availability_365,205.0
32475,50381461,availability_365,364.0
32476,50382460,availability_365,173.0
32477,50402236,availability_365,323.0
32478,50415395,availability_365,321.0
32479,50416700,availability_365,93.0
32480,50424788,availability_365,0.0
32481,50448518,availability_365,171.0
32482,50466377,availability_365,82.0
32483,50468520,availability_365,83.0
32484,50491885,availability_365,200.0
32485,50492915,availability_365,91.0
32486,50528364,availability_365,10.0
32487,50551242,availability_365,0.0
32488,50553610,availability_365,145.0
32489,50554509,availability_365,0.0
32490,50561545,availability_365,123.0
32491,50577229,availability_365,135.0
32492,50578179,availability_365,283.0
32493,50582919,availability_365,176.0
32494,50593231,availability_365,364.0
32495,50595217,availability_365,282.0
32496,50600916,availability_365,91.0
32497,50618427,availability_365,0.0
32498,50621456,availability_365,268.0
32499,50622288,availability_365,51.0
32500,50625204,availability_365,34.0
32501,50625789,availability_365,18.0
32502,50627986,availability_365,35.0
32503,50672219,availability_365,221.0
32504,50679059,availability_365,0.0
32505,50685285,availability_365,69.0
32506,50687667,availability_365,155.0
32507,50704191,availability_365,365.0
32508,50707553,availability_365,179.0
32509,50730031,availability_365,56.0
32510,50731868,availability_365,250.0
32511,50759344,availability_365,38.0
32512,50779138,availability_365,186.0
32513,50780994,availability_365,128.0
32514,50795092,availability_365,248.0
32515,50799718,availability_365,280.0
32516,50807299,availability_365,66.0
32517,50825563,availability_365,27.0
32518,50828159,availability_365,159.0
32519,50834436,availability_365,22.0
32520,50842292,availability_365,128.0
32521,50852293,availability_365,185.0
32522,50854207,availability_365,156.0
32523,50854989,availability_365,128.0
32524,50867445,availability_365,0.0
32525,50878164,availability_365,11.0
32526,50880264,availability_365,89.0
32527,50882256,availability_365,119.0
32528,50899995,availability_365,104.0
32529,50901194,availability_365,0.0
32530,50902393,availability_365,364.0
32531,50922756,availability_365,171.0
32532,50941111,availability_365,15.0
32533,50942659,availability_365,107.0
32534,50958386,availability_365,122.0
32535,50958509,availability_365,256.0
32536,50965568,availability_365,25.0
32537,51003647,availability_365,34.0
32538,51015559,availability_365,35.0
32539,51018159,availability_365,57.0
32540,51045720,availability_365,2.0
32541,51047816,availability_365,76.0
32542,51049050,availability_365,56.0
32543,51064400,availability_365,0.0
32544,51070267,availability_365,313.0
32545,51084220,availability_365,30.0
32546,51093264,availability_365,117.0
32547,51110418,availability_365,281.0
32548,51112344,availability_365,293.0
32549,51123803,availability_365,0.0
32550,51128701,availability_365,180.0
32551,51129032,availability_365,25.0
32552,51130737,availability_365,44.0
32553,51145875,availability_365,228.0
32554,51152635,availability_365,131.0
32555,51173023,availability_365,9.0
32556,51189114,availability_365,48.0
32557,51194450,availability_365,58.0
32558,51195391,availability_365,318.0
32559,51195970,availability_365,53.0
32560,51196059,availability_365,152.0
32561,51196637,availability_365,31.0
32562,51197209,availability_365,31.0
